18153.9  0.8856  0.0098  0.8246
18158.1  0.8726  0.0101  0.8539
18162.3  0.8301  0.0095  0.8282
18166.5  0.8787  0.0100  0.7974
18170.8  0.8814  0.0098  0.8287
18175.0  0.8674  0.0092  0.8379
18179.2  0.8959  0.0096  0.8475
18183.4  0.8772  0.0100  0.8417
18187.7  0.8644  0.0098  0.8494
18191.9  0.8828  0.0096  0.8724
18196.1  0.8807  0.0098  0.8027
18200.4  0.8638  0.0095  0.8518
18204.6  0.8743  0.0093  0.8039
18208.8  0.8674  0.0103  0.8006
18213.1  0.8719  0.0097  0.8393
18217.3  0.8911  0.0090  0.8753
18221.5  0.8791  0.0100  0.8604
18225.8  0.8778  0.0100  0.8474
18230.0  0.8963  0.0114  0.8414
18234.3  0.8942  0.0098  0.8191
18238.5  0.8645  0.0089  0.8069
18242.7  0.8478  0.0089  0.7889
18247.0  0.8350  0.0088  0.7541
18251.2  0.8279  0.0102  0.7881
18255.5  0.8591  0.0100  0.7640
18259.7  0.8843  0.0098  0.7943
18264.0  0.8853  0.0091  0.8338
18268.2  0.8719  0.0098  0.8156
18272.5  0.8528  0.0104  0.8113
18276.7  0.8440  0.0109  0.8099
18281.0  0.8424  0.0099  0.8229
18285.2  0.8475  0.0100  0.8107
18289.5  0.8426  0.0099  0.7918
18293.7  0.8410  0.0088  0.8156
18298.0  0.8456  0.0093  0.8142
18302.2  0.7997  0.0088  0.7799
18306.5  0.8377  0.0095  0.7941
18310.8  0.8476  0.0094  0.8014
18315.0  0.8519  0.0106  0.8140
18319.3  0.8680  0.0102  0.7665
18323.5  0.8705  0.0100  0.7853
18327.8  0.8666  0.0095  0.8021
18332.1  0.8523  0.0108  0.8015
18336.3  0.8426  0.0102  0.7965
18340.6  0.8631  0.0094  0.8271
18344.9  0.8558  0.0093  0.8355
18349.1  0.8704  0.0094  0.8196
18353.4  0.8788  0.0094  0.8425
18357.7  0.9018  0.0097  0.8658
18361.9  0.8572  0.0097  0.8316
18366.2  0.8681  0.0101  0.8116
18370.5  0.8325  0.0099  0.8156
18374.8  0.8641  0.0103  0.8386
18379.0  0.8417  0.0101  0.8229
18383.3  0.8451  0.0106  0.7913
18387.6  0.8281  0.0088  0.7777
18391.9  0.8577  0.0102  0.7898
18396.1  0.8434  0.0108  0.7173
18400.4  0.8338  0.0099  0.7597
18404.7  0.8553  0.0097  0.7693
18409.0  0.8735  0.0097  0.8516
18413.3  0.8606  0.0101  0.8265
18417.5  0.8662  0.0092  0.8615
18421.8  0.8904  0.0104  0.8572
18426.1  0.8019  0.0102  0.8041
18430.4  0.8864  0.0102  0.8360
18434.7  0.8710  0.0104  0.8054
18439.0  0.8402  0.0096  0.7998
18443.3  0.8634  0.0102  0.8252
18447.6  0.8631  0.0096  0.8090
18451.8  0.8614  0.0085  0.8436
18456.1  0.8765  0.0096  0.8188
18460.4  0.8856  0.0097  0.8293
18464.7  0.8604  0.0093  0.8129
18469.0  0.8153  0.0101  0.7861
18473.3  0.8224  0.0092  0.7819
18477.6  0.8492  0.0096  0.7827
18481.9  0.8492  0.0095  0.8437
18486.2  0.8477  0.0094  0.8412
18490.5  0.8106  0.0094  0.8446
18494.8  0.8531  0.0103  0.8573
18499.1  0.8623  0.0093  0.8856
18503.4  0.8695  0.0092  0.8951
18507.7  0.8912  0.0099  0.9023
18512.0  0.9038  0.0101  0.8834
18516.3  0.8845  0.0094  0.8568
18520.6  0.8862  0.0087  0.8573
18524.9  0.8727  0.0096  0.8679
18529.3  0.8908  0.0101  0.8402
18533.6  0.9058  0.0109  0.8479
18537.9  0.8806  0.0098  0.8633
18542.2  0.8867  0.0101  0.8581
18546.5  0.8753  0.0097  0.8892
18550.8  0.8735  0.0095  0.8764
18555.1  0.8750  0.0091  0.8663
18559.5  0.8668  0.0099  0.8475
18563.8  0.8763  0.0098  0.8411
18568.1  0.8856  0.0098  0.8657
18572.4  0.9146  0.0094  0.8798
18576.7  0.9245  0.0109  0.8754
18581.0  0.9481  0.0096  0.8711
18585.4  0.9320  0.0093  0.8868
18589.7  0.9323  0.0100  0.8657
18594.0  0.8887  0.0103  0.8482
18598.3  0.9618  0.0109  0.8843
18602.7  0.9354  0.0098  0.9169
18607.0  0.9315  0.0094  0.8838
18611.3  0.9227  0.0098  0.7522
18615.7  0.9225  0.0098  0.9194
18620.0  0.9311  0.0100  0.9247
18624.3  0.9356  0.0098  0.9640
18628.6  0.9551  0.0104  0.9319
18633.0  0.9396  0.0105  0.9209
18637.3  0.9647  0.0103  0.9404
18641.7  0.9757  0.0100  0.8903
18646.0  0.9500  0.0115  0.8742
18650.3  0.9513  0.0096  0.8813
18654.7  0.9754  0.0096  0.8919
18659.0  0.9652  0.0104  0.9099
18663.3  0.9686  0.0100  0.8805
18667.7  1.0333  0.0105  0.9458
18672.0  1.0155  0.0113  0.9660
18676.4  0.9661  0.0096  0.9373
18680.7  1.0044  0.0101  0.9527
18685.1  1.0295  0.0109  1.0081
18689.4  1.0248  0.0110  1.0040
18693.8  1.0347  0.0111  1.0122
18698.1  1.0475  0.0100  1.0560
18702.5  1.0609  0.0101  1.0287
18706.8  1.0621  0.0106  0.9909
18711.2  1.0410  0.0105  1.0445
18715.5  1.0555  0.0112  1.0172
18719.9  1.0603  0.0126  1.0343
18724.2  1.0677  0.0113  1.0313
18728.6  1.0646  0.0117  1.0605
18732.9  1.1006  0.0106  1.0273
18737.3  1.1127  0.0105  1.0680
18741.6  1.0641  0.0113  1.0812
18746.0  1.0992  0.0119  1.0897
18750.4  1.1651  0.0102  1.1554
18754.7  1.1708  0.0118  1.1596
18759.1  1.2105  0.0126  1.1670
18763.5  1.2230  0.0114  1.1360
18767.8  1.1904  0.0109  1.2023
18772.2  1.1443  0.0109  1.1609
18776.6  1.1315  0.0109  1.1278
18780.9  1.1009  0.0121  1.0550
18785.3  1.0725  0.0106  1.0397
18789.7  1.0910  0.0098  1.0402
18794.0  1.0778  0.0111  1.0481
18798.4  1.0371  0.0112  0.9868
18802.8  1.0055  0.0112  0.9507
18807.1  0.9538  0.0110  0.9520
18811.5  0.9724  0.0127  0.9825
18815.9  1.0028  0.0110  0.9826
18820.3  1.0193  0.0103  1.0172
18824.7  0.9794  0.0100  0.9586
18829.0  1.0167  0.0095  1.0107
18833.4  0.9892  0.0094  0.9755
18837.8  0.9910  0.0098  0.9623
18842.2  0.9924  0.0101  0.9890
18846.6  0.9697  0.0092  0.9620
18850.9  0.9422  0.0092  0.9346
18855.3  0.9658  0.0108  0.9224
18859.7  0.9701  0.0097  0.9264
18864.1  0.9336  0.0118  0.9203
18868.5  0.9323  0.0120  0.9409
18872.9  0.8951  0.0102  0.9148
18877.3  0.9045  0.0105  0.8356
18881.7  0.8951  0.0109  0.8570
18886.1  0.9065  0.0107  0.8405
18890.4  0.9303  0.0102  0.8807
18894.8  0.9226  0.0116  0.8959
18899.2  0.9262  0.0119  0.8993
18903.6  0.9152  0.0117  0.9032
18908.0  0.9059  0.0107  0.8965
18912.4  0.8848  0.0105  0.8553
18916.8  0.9006  0.0104  0.8988
18921.2  0.8661  0.0105  0.8481
18925.6  0.8765  0.0114  0.8388
18930.0  0.8827  0.0107  0.8456
18934.4  0.8718  0.0091  0.8661
18938.8  0.8998  0.0094  0.8946
18943.2  0.8886  0.0104  0.8729
18947.7  0.8676  0.0105  0.8349
18952.1  0.8819  0.0113  0.8509
18956.5  0.8965  0.0115  0.8585
18960.9  0.8740  0.0106  0.8169
18965.3  0.8954  0.0104  0.8624
18969.7  0.8697  0.0110  0.8602
18974.1  0.8537  0.0104  0.8572
18978.5  0.8685  0.0107  0.8701
18982.9  0.8763  0.0110  0.8877
18987.4  0.8775  0.0104  0.8818
18991.8  0.8847  0.0102  0.8909
18996.2  0.8599  0.0106  0.8654
19000.6  0.8529  0.0104  0.8545
19005.0  0.8610  0.0104  0.8592
19009.4  0.8747  0.0104  0.8510
19013.9  0.8709  0.0107  0.8447
19018.3  0.8431  0.0111  0.8411
19022.7  0.8605  0.0103  0.8522
19027.1  0.8698  0.0101  0.8595
19031.6  0.8732  0.0104  0.8703
19036.0  0.8651  0.0109  0.8511
19040.4  0.8701  0.0107  0.8422
19044.9  0.8213  0.0104  0.7947
19049.3  0.8328  0.0106  0.8061
19053.7  0.8731  0.0114  0.8496
19058.1  0.8564  0.0106  0.8606
19062.6  0.8278  0.0100  0.8128
19067.0  0.8224  0.0101  0.8121
19071.4  0.8036  0.0113  0.8146
19075.9  0.8390  0.0109  0.8217
19080.3  0.8291  0.0100  0.8162
19084.8  0.8226  0.0103  0.8027
19089.2  0.8309  0.0117  0.7711
19093.6  0.8512  0.0104  0.8605
19098.1  0.8179  0.0100  0.8449
19102.5  0.8173  0.0109  0.8476
19107.0  0.8454  0.0104  0.8462
19111.4  0.8818  0.0105  0.8394
19115.9  0.7954  0.0106  0.8243
19120.3  0.8368  0.0102  0.8380
19124.8  0.8367  0.0100  0.8213
19129.2  0.8500  0.0101  0.8228
19133.7  0.8733  0.0101  0.8149
19138.1  0.8426  0.0108  0.7979
19142.6  0.8361  0.0109  0.8119
19147.0  0.8390  0.0103  0.8012
19151.5  0.8520  0.0104  0.8448
19155.9  0.8630  0.0117  0.8435
19160.4  0.8573  0.0109  0.8577
19164.8  0.8425  0.0102  0.8444
19169.3  0.8359  0.0103  0.7596
19173.8  0.8586  0.0117  0.8592
19178.2  0.8326  0.0108  0.8469
19182.7  0.8646  0.0115  0.7585
19187.1  0.8541  0.0110  0.8621
19191.6  0.8345  0.0115  0.8468
19196.1  0.8716  0.0102  0.8652
19200.5  0.8755  0.0099  0.8186
19205.0  0.8496  0.0101  0.7771
19209.5  0.8565  0.0122  0.8270
19213.9  0.8331  0.0107  0.8743
19218.4  0.8216  0.0110  0.8186
19222.9  0.8534  0.0109  0.8562
19227.3  0.8293  0.0118  0.8461
19231.8  0.8465  0.0117  0.8401
19236.3  0.8710  0.0099  0.8346
19240.8  0.8629  0.0091  0.8636
19245.2  0.8469  0.0095  0.8143
19249.7  0.8064  0.0099  0.7947
19254.2  0.8580  0.0107  0.8571
19258.7  0.8540  0.0120  0.8395
19263.2  0.8583  0.0112  0.8404
19267.6  0.8661  0.0105  0.8774
19272.1  0.8168  0.0109  0.8213
19276.6  0.8597  0.0112  0.8505
19281.1  0.8326  0.0106  0.8350
19285.6  0.8807  0.0112  0.8711
19290.1  0.8424  0.0111  0.8573
19294.5  0.8393  0.0110  0.8339
19299.0  0.8762  0.0095  0.8586
19303.5  0.8460  0.0100  0.8242
19308.0  0.8255  0.0103  0.7962
19312.5  0.8380  0.0111  0.7795
19317.0  0.8660  0.0121  0.8524
19321.5  0.8258  0.0109  0.8633
19326.0  0.8262  0.0109  0.8686
19330.5  0.8402  0.0104  0.7725
19335.0  0.8449  0.0104  0.8282
19339.5  0.8632  0.0123  0.8230
19344.0  0.8904  0.0108  0.8532
19348.5  0.8477  0.0106  0.8273
19353.0  0.8608  0.0112  0.8481
19357.5  0.8432  0.0100  0.8066
19362.0  0.8643  0.0104  0.8506
19366.5  0.8781  0.0112  0.8345
19371.0  0.9028  0.0109  0.8306
19375.5  0.8608  0.0107  0.8032
19380.0  0.8550  0.0108  0.8412
19384.5  0.8546  0.0125  0.8514
19389.0  0.8433  0.0133  0.8372
19393.5  0.8466  0.0124  0.8501
19398.0  0.8673  0.0126  0.8625
19402.5  0.8159  0.0119  0.8320
19407.1  0.8325  0.0104  0.8464
19411.6  0.8704  0.0109  0.8478
19416.1  0.8707  0.0103  0.8226
19420.6  0.8283  0.0118  0.7770
19425.1  0.8336  0.0118  0.7924
19429.6  0.8428  0.0121  0.8071
19434.2  0.8421  0.0108  0.8649
19438.7  0.8331  0.0132  0.8333
19443.2  0.8533  0.0111  0.8732
19447.7  0.8652  0.0117  0.8133
19452.3  0.8523  0.0110  0.8137
19456.8  0.8651  0.0108  0.8208
19461.3  0.8558  0.0107  0.7702
19465.8  0.8669  0.0139  0.7834
19470.4  0.8557  0.0118  0.8029
19474.9  0.8512  0.0119  0.8855
19479.4  0.8493  0.0114  0.9220
19483.9  0.8217  0.0111  0.8500
19488.5  0.8551  0.0104  0.7968
19493.0  0.8358  0.0117  0.8105
19497.6  0.8720  0.0112  0.8559
19502.1  0.8414  0.0114  0.8188
19506.6  0.8445  0.0118  0.8670
19511.2  0.8203  0.0112  0.8120
19515.7  0.8141  0.0106  0.7773
19520.2  0.8293  0.0115  0.7867
19524.8  0.8322  0.0107  0.8096
19529.3  0.8453  0.0102  0.8131
19533.9  0.8248  0.0109  0.7695
19538.4  0.8596  0.0107  0.8485
19543.0  0.8716  0.0113  0.8679
19547.5  0.8734  0.0109  0.8661
19552.0  0.8393  0.0114  0.8002
19556.6  0.8246  0.0116  0.8306
19561.1  0.8731  0.0102  0.8733
19565.7  0.8476  0.0114  0.8814
19570.2  0.8550  0.0113  0.8479
19574.8  0.8598  0.0124  0.8485
19579.4  0.8653  0.0126  0.8834
19583.9  0.8389  0.0106  0.8301
19588.5  0.8673  0.0126  0.8608
19593.0  0.8299  0.0127  0.8205
19597.6  0.8545  0.0113  0.8317
19602.1  0.8385  0.0115  0.8621
19606.7  0.8142  0.0115  0.7840
19611.3  0.8356  0.0126  0.8259
19615.8  0.8366  0.0124  0.8225
19620.4  0.8251  0.0101  0.8184
19624.9  0.8468  0.0109  0.8300
19629.5  0.8277  0.0110  0.8242
19634.1  0.8608  0.0106  0.8255
19638.6  0.8575  0.0119  0.7987
19643.2  0.8348  0.0121  0.8070
19647.8  0.8514  0.0122  0.8370
19652.3  0.8325  0.0110  0.8301
19656.9  0.8366  0.0107  0.7965
19661.5  0.8483  0.0119  0.8335
19666.1  0.8519  0.0116  0.8236
19670.6  0.8628  0.0121  0.8315
19675.2  0.8245  0.0130  0.8202
19679.8  0.8488  0.0116  0.8390
19684.4  0.8203  0.0113  0.7829
19689.0  0.8180  0.0106  0.8110
19693.5  0.7976  0.0111  0.7659
19698.1  0.8327  0.0123  0.8199
19702.7  0.8329  0.0118  0.8233
19707.3  0.8244  0.0116  0.7924
19711.9  0.8192  0.0111  0.8071
19716.4  0.8188  0.0119  0.8171
19721.0  0.8079  0.0124  0.8034
19725.6  0.7892  0.0118  0.7791
19730.2  0.8038  0.0123  0.7767
19734.8  0.8200  0.0139  0.8040
19739.4  0.8522  0.0124  0.8160
19744.0  0.8003  0.0124  0.7944
19748.6  0.8022  0.0130  0.7690
19753.2  0.7962  0.0115  0.7837
19757.8  0.8087  0.0110  0.8185
19762.4  0.8334  0.0120  0.7929
19767.0  0.8060  0.0117  0.7802
19771.6  0.8337  0.0124  0.8177
19776.2  0.8094  0.0120  0.7786
19780.8  0.7904  0.0112  0.7579
19785.4  0.8055  0.0115  0.7882
19790.0  0.8320  0.0125  0.7856
19794.6  0.7930  0.0111  0.7673
19799.2  0.8281  0.0111  0.7996
19803.8  0.8114  0.0114  0.8125
19808.4  0.8352  0.0117  0.7827
19813.0  0.7703  0.0130  0.7480
19817.6  0.8203  0.0131  0.8178
19822.2  0.7803  0.0127  0.7777
19826.8  0.7804  0.0116  0.7585
19831.4  0.8243  0.0112  0.7823
19836.0  0.8195  0.0122  0.7811
19840.7  0.8286  0.0121  0.7911
19845.3  0.8310  0.0129  0.8108
19849.9  0.7932  0.0134  0.8078
19854.5  0.8309  0.0134  0.8182
19859.1  0.8427  0.0116  0.8010
19863.7  0.8319  0.0110  0.7697
19868.4  0.8040  0.0114  0.7767
19873.0  0.7754  0.0116  0.7496
19877.6  0.7878  0.0127  0.7954
19882.2  0.8231  0.0119  0.7852
19886.9  0.8184  0.0120  0.8003
19891.5  0.8387  0.0116  0.8437
19896.1  0.7808  0.0117  0.7750
19900.7  0.8188  0.0120  0.7820
19905.4  0.8330  0.0127  0.8387
19910.0  0.8274  0.0131  0.8335
19914.6  0.8294  0.0147  0.8212
19919.3  0.8348  0.0124  0.8640
19923.9  0.8085  0.0135  0.8362
19928.5  0.7863  0.0142  0.8359
19933.2  0.7932  0.0129  0.7950
19937.8  0.8325  0.0116  0.8328
19942.4  0.8002  0.0135  0.8106
19947.1  0.8228  0.0127  0.8490
19951.7  0.8447  0.0126  0.8689
19956.4  0.8227  0.0131  0.8485
19961.0  0.8389  0.0133  0.8461
19965.6  0.8126  0.0131  0.8204
19970.3  0.8193  0.0124  0.8291
19974.9  0.8390  0.0113  0.8846
19979.6  0.7947  0.0112  0.8273
19984.2  0.7810  0.0112  0.8078
19988.9  0.8059  0.0113  0.8222
19993.5  0.8330  0.0131  0.8005
19998.2  0.8034  0.0120  0.7767
20002.8  0.8050  0.0121  0.7696
20007.5  0.8271  0.0122  0.7796
20012.1  0.8300  0.0148  0.7572
20016.8  0.8322  0.0136  0.7886
20021.5  0.8340  0.0130  0.8327
20026.1  0.8360  0.0134  0.8518
20030.8  0.8405  0.0134  0.8541
20035.4  0.8394  0.0132  0.8417
20040.1  0.8239  0.0136  0.8286
20044.8  0.8061  0.0134  0.8101
20049.4  0.8097  0.0134  0.8077
20054.1  0.8055  0.0134  0.8131
20058.7  0.8039  0.0121  0.7944
20063.4  0.8078  0.0113  0.8040
20068.1  0.8325  0.0125  0.8275
20072.7  0.8055  0.0124  0.8160
20077.4  0.7470  0.0122  0.7744
20082.1  0.7742  0.0128  0.8174
20086.8  0.7846  0.0131  0.8133
20091.4  0.8191  0.0156  0.8408
20096.1  0.8668  0.0130  0.8595
20100.8  0.7968  0.0120  0.8247
20105.5  0.8259  0.0119  0.8248
20110.1  0.7968  0.0118  0.8290
20114.8  0.8133  0.0134  0.8316
20119.5  0.8242  0.0125  0.8469
20124.2  0.8264  0.0139  0.8447
20128.8  0.8254  0.0126  0.8388
20133.5  0.8418  0.0122  0.8531
20138.2  0.8036  0.0111  0.8257
20142.9  0.7917  0.0132  0.8202
20147.6  0.7884  0.0122  0.8118
20152.3  0.9093  0.0146  0.8658
20157.0  0.8009  0.0143  0.8243
20161.6  0.8299  0.0131  0.8612
20166.3  0.8101  0.0136  0.8566
20171.0  0.8020  0.0138  0.8519
20175.7  0.7922  0.0142  0.8290
20180.4  0.8331  0.0122  0.8652
20185.1  0.8103  0.0125  0.8580
20189.8  0.8177  0.0127  0.8773
20194.5  0.8469  0.0153  0.9046
20199.2  0.8240  0.0139  0.8866
20203.9  0.8250  0.0128  0.8806
20208.6  0.8393  0.0144  0.8730
20213.3  0.8268  0.0124  0.8769
20218.0  0.8090  0.0131  0.8731
20222.7  0.8357  0.0142  0.8507
20227.4  0.8169  0.0139  0.8963
20232.1  0.8121  0.0164  0.8406
20236.8  0.8047  0.0135  0.8691
20241.5  0.7755  0.0144  0.8574
20246.2  0.8260  0.0125  0.8801
20250.9  0.8397  0.0120  0.9185
20255.7  0.8592  0.0132  0.9022
20260.4  0.8278  0.0153  0.8976
20265.1  0.8214  0.0137  0.8726
20269.8  0.7722  0.0125  0.8448
20274.5  0.8561  0.0145  0.8946
20279.2  0.8301  0.0151  0.8662
20283.9  0.8154  0.0126  0.8336
20288.7  0.8109  0.0139  0.8473
20293.4  0.8116  0.0145  0.8406
20298.1  0.8115  0.0132  0.8453
20302.8  0.8506  0.0129  0.8878
20307.5  0.8290  0.0141  0.8710
20312.3  0.8260  0.0135  0.8395
20317.0  0.8285  0.0135  0.8671
20321.7  0.8076  0.0131  0.8463
20326.4  0.8199  0.0153  0.8458
20331.2  0.8078  0.0162  0.8566
20335.9  0.8822  0.0132  0.8840
20340.6  0.7844  0.0129  0.8151
20345.4  0.8127  0.0144  0.8499
20350.1  0.8426  0.0141  0.8698
20354.8  0.8319  0.0138  0.8593
20359.6  0.8234  0.0153  0.8570
20364.3  0.8512  0.0140  0.8603
20369.0  0.8496  0.0143  0.8623
20373.8  0.8120  0.0133  0.8245
20378.5  0.8086  0.0135  0.8328
20383.3  0.7950  0.0177  0.8298
20388.0  0.8225  0.0144  0.8541
20392.7  0.8699  0.0150  0.8719
20397.5  0.8595  0.0164  0.8685
20402.2  0.8294  0.0154  0.8410
20407.0  0.8299  0.0155  0.8542
20411.7  0.8432  0.0192  0.8523
20416.5  0.8316  0.0150  0.8426
20421.2  0.8414  0.0168  0.8092
20426.0  0.8501  0.0159  0.8330
20430.7  0.8615  0.0166  0.8482
20435.5  0.8254  0.0145  0.8520
20440.2  0.8711  0.0159  0.8753
20445.0  0.8560  0.0155  0.8270
20449.7  0.8410  0.0164  0.8518
20454.5  0.8375  0.0166  0.8452
20459.3  0.8137  0.0129  0.8438
20464.0  0.8144  0.0171  0.8450
20468.8  0.8392  0.0152  0.8505
20473.5  0.8366  0.0166  0.8315
20478.3  0.8585  0.0174  0.8360
20483.1  0.7998  0.0152  0.8160
20487.8  0.8407  0.0145  0.8333
20492.6  0.8495  0.0172  0.8362
20497.4  0.8489  0.0156  0.8211
20502.1  0.7726  0.0158  0.8022
20506.9  0.8304  0.0154  0.8222
20511.7  0.8152  0.0150  0.8247
20516.4  0.8552  0.0144  0.8372
20521.2  0.8381  0.0149  0.8092
20526.0  0.8383  0.0157  0.8180
20530.8  0.8133  0.0134  0.7918
20535.5  0.8119  0.0156  0.5826
20540.3  0.8288  0.0162  0.8108
20545.1  0.8617  0.0178  0.8414
20549.9  0.8428  0.0211  0.8176
20554.7  0.8079  0.0173  0.8173
20559.4  0.8052  0.0202  0.8328
20564.2  0.7815  0.0165  0.8134
20569.0  0.8143  0.0166  0.7991
20573.8  0.8581  0.0208  0.8217
20578.6  0.8074  0.0167  0.8274
20583.4  0.8692  0.0211  0.8176
20588.1  0.8730  0.0197  0.8412
20592.9  0.8544  0.0175  0.8674
20597.7  0.8255  0.0169  0.8350
20602.5  0.8091  0.0179  0.8242
20607.3  0.8478  0.0193  0.8565
20612.1  0.8636  0.0202  0.8631
20616.9  0.8169  0.0174  0.8368
20621.7  0.8347  0.0163  0.8181
20626.5  0.8273  0.0164  0.8249
20631.3  0.8551  0.0161  0.8340
20636.1  0.8268  0.0159  0.7993
20640.9  0.7862  0.0156  0.7922
20645.7  0.7851  0.0162  0.7790
20650.5  0.7742  0.0151  0.7995
20655.3  0.7922  0.0154  0.8139
20660.1  0.7733  0.0202  0.8028
20664.9  0.8113  0.0209  0.8402
20669.7  0.7690  0.0198  0.8358
20674.5  0.8266  0.0169  0.8248
20679.3  0.7966  0.0165  0.7678
20684.1  0.7978  0.0172  0.8025
20689.0  0.8198  0.0167  0.8210
20693.8  0.8373  0.0254  0.8136
20698.6  0.7263  0.0167  0.7940
20703.4  0.7781  0.0158  0.8123
20708.2  0.7887  0.0173  0.8268
20713.0  0.7922  0.0191  0.8124
20717.8  0.7876  0.0180  0.8147
20722.7  0.7971  0.0163  0.7941
20727.5  0.7801  0.0155  0.7908
20732.3  0.7869  0.0167  0.8066
20737.1  0.8497  0.0155  0.8440
20742.0  0.7988  0.0164  0.8091
20746.8  0.8095  0.0170  0.8106
20751.6  0.8038  0.0176  0.8233
20756.4  0.7834  0.0200  0.8432
20761.3  0.7813  0.0171  0.8488
20766.1  0.8129  0.0172  0.8642
20770.9  0.8075  0.0183  0.8454
20775.8  0.7932  0.0169  0.8316
20780.6  0.7440  0.0180  0.7955
20785.4  0.8034  0.0179  0.8154
20790.3  0.7590  0.0195  0.8103
20795.1  0.8269  0.0168  0.8251
20799.9  0.8009  0.0193  0.8116
20804.8  0.7889  0.0195  0.8367
20809.6  0.7638  0.0220  0.8363
20814.4  0.7119  0.0221  0.8113
20819.3  0.7629  0.0231  0.8183
20824.1  0.7458  0.0184  0.8112
20829.0  0.7678  0.0179  0.8195
20833.8  0.7327  0.0182  0.8121
20838.7  0.7514  0.0175  0.8254
20843.5  0.7271  0.0185  0.8050
20848.4  0.7548  0.0174  0.8156
20853.2  0.7844  0.0196  0.8384
20858.1  0.7589  0.0195  0.7941
20862.9  0.7590  0.0164  0.8069
20867.8  0.7979  0.0169  0.8338
20872.6  0.7052  0.0193  0.7915
20877.5  0.7600  0.0190  0.8114
20882.3  0.7568  0.0202  0.8319
20887.2  0.7906  0.0158  0.8389
20892.1  0.8186  0.0178  0.8754
20896.9  0.8043  0.0243  0.8518
20901.8  0.7278  0.0225  0.8153
20906.6  0.7526  0.0228  0.8165
20911.5  0.7611  0.0226  0.8161
20916.4  0.7331  0.0246  0.8095
20921.2  0.7956  0.0179  0.8133
20926.1  0.7149  0.0181  0.7770
20931.0  0.7531  0.0181  0.8024
20935.8  0.7233  0.0178  0.8009
20940.7  0.7308  0.0209  0.8189
20945.6  0.7405  0.0227  0.8272
20950.4  0.7309  0.0253  0.8129
20955.3  0.8004  0.0195  0.8156
20960.2  0.7397  0.0209  0.7901
20965.1  0.7484  0.0194  0.7869
20969.9  0.7694  0.0179  0.8089
20974.8  0.7359  0.0180  0.7796
20979.7  0.7160  0.0195  0.7807
20984.6  0.7684  0.0185  0.8114
20989.5  0.8097  0.0220  0.8456
20994.3  0.7516  0.0194  0.8453
20999.2  0.7984  0.0175  0.8399
21004.1  0.7379  0.0213  0.8313
21009.0  0.7280  0.0202  0.8050
21013.9  0.7496  0.0233  0.8241
21018.8  0.7512  0.0213  0.8193
21023.7  0.7424  0.0220  0.8135
21028.6  0.7551  0.0240  0.7976
21033.4  0.8363  0.0179  0.8449
21038.3  0.8046  0.0191  0.8303
21043.2  0.7783  0.0181  0.8183
21048.1  0.7423  0.0234  0.8273
21053.0  0.7807  0.0223  0.8230
21057.9  0.7491  0.0222  0.8131
21062.8  0.7276  0.0201  0.8044
21067.7  0.7228  0.0169  0.8092
21072.6  0.7934  0.0243  0.8551
21077.5  0.6870  0.0229  0.7674
21082.4  0.7260  0.0207  0.8337
21087.3  0.7212  0.0239  0.8178
21092.2  0.7079  0.0187  0.7947
21097.1  0.6615  0.0192  0.7809
21102.1  0.7088  0.0208  0.7850
21107.0  0.7232  0.0279  0.7981
21111.9  0.7259  0.0198  0.7947
21116.8  0.6704  0.0224  0.7646
21121.7  0.7460  0.0200  0.8055
21126.6  0.7845  0.0207  0.8152
21131.5  0.7686  0.0216  0.7814
21136.4  0.7119  0.0222  0.7906
21141.4  0.7197  0.0177  0.7810
21146.3  0.7502  0.0197  0.8271
21151.2  0.7331  0.0184  0.7876
21156.1  0.7102  0.0196  0.7770
21161.0  0.7216  0.0197  0.8193
21166.0  0.7012  0.0203  0.5966
21170.9  0.7341  0.0177  0.8300
21175.8  0.7775  0.0166  0.8187
21180.7  0.7987  0.0174  0.6496
21185.7  0.7481  0.0266  0.7308
21190.6  0.7541  0.0178  0.6325
21195.5  0.7698  0.0189  0.7101
21200.4  0.7598  0.0219  0.7858
21205.4  0.7152  0.0229  0.7624
21210.3  0.7970  0.0228  0.6964
21215.2  0.8109  0.0215  0.7219
21220.2  0.7679  0.0300  0.7967
21225.1  0.7415  0.0267  0.8272
21230.1  0.7594  0.0327  0.7263
21235.0  0.7662  0.0265  0.8092
21239.9  0.7740  0.0317  0.8476
21244.9  0.7613  0.0257  0.8566
21249.8  0.7568  0.0325  0.8020
21254.8  0.7312  0.0218  0.8453
21259.7  0.8055  0.0233  0.6909
21264.6  0.7838  0.0496  0.6407
21269.6  0.7663  0.0300  0.7826
21274.5  0.8178  0.0280  0.8801
21279.5  0.7484  0.0209  0.7789
21284.4  0.6997  0.0329  0.7549
21289.4  0.7273  0.0305  0.8087
21294.3  0.6971  0.0240  0.5858
21299.3  0.7707  0.0205  0.9185
21304.2  0.6923  0.0277  0.7427
21309.2  0.7147  0.0527  0.7668
21314.2  0.7210  0.0223  0.7709
21319.1  0.7923  0.0212  0.7890
21324.1  0.8223  0.0232  0.8047
21329.0  0.7334  0.0210  0.7921
21334.0  0.6871  0.0233  0.6825
21339.0  0.6514  0.0248  0.6890
21343.9  0.7734  0.0237  0.7186
21348.9  0.7248  0.0387  0.7939
21353.9  0.7251  0.0443  0.7657
21358.8  0.7303  0.0280  0.7656
