# wl wmean ewmean
1.026773035222799444e+04 1.514542831205137052e-01 1.793032073114629935e-02
1.026813035222799408e+04 1.487683786850726442e-01 1.694747951486861789e-02
1.026853035222799554e+04 1.502787579428238318e-01 1.696493442335124738e-02
1.026893035222799517e+04 1.522797939315819193e-01 1.697750348391748390e-02
1.026933035222799481e+04 1.413612476914214433e-01 1.556036798551989689e-02
1.026973035222799444e+04 1.438278667796412114e-01 1.547289633194702703e-02
1.027013035222799408e+04 1.456653038813096601e-01 1.550089908036047723e-02
1.027053035222799554e+04 1.442264106429870796e-01 1.552966276504939500e-02
1.027093035222799517e+04 1.505384384350731963e-01 1.732010482412968053e-02
1.027133035222799481e+04 1.490763113758735992e-01 1.561126037331383651e-02
1.027173035222799444e+04 1.431292279237706688e-01 1.562815824073787718e-02
1.027213035222799408e+04 1.453229788298254499e-01 1.742789460601810655e-02
1.027253035222799372e+04 1.504041152745297094e-01 1.573362446879309970e-02
1.027293035222799517e+04 1.475399998306484994e-01 1.595952815381355971e-02
1.027333035222799481e+04 1.524374538354638653e-01 1.910501169475713190e-02
1.027373035222799444e+04 1.493503718059714103e-01 2.074150495131934710e-02
1.027413035222799408e+04 1.544669884505404100e-01 2.115462646571361974e-02
1.027453035222799372e+04 1.433366501352964506e-01 2.051278376544371160e-02
1.027493035222799517e+04 1.409124960378670965e-01 1.637698800170143965e-02
1.027533035222799481e+04 1.377849513192990760e-01 1.582415837929941269e-02
1.027573035222799444e+04 1.375931461836837622e-01 1.553052691211808875e-02
1.027613035222799408e+04 1.457273395099366597e-01 1.537276555963412901e-02
1.027653035222799372e+04 1.525296472547639226e-01 1.593348566169445688e-02
1.027693035222799335e+04 1.555206155299363735e-01 1.591537594345789758e-02
1.027733035222799481e+04 1.546788805783650134e-01 1.573605855052671865e-02
1.027773035222799444e+04 1.418839497862089127e-01 1.554899010276054004e-02
1.027813035222799408e+04 1.366841992786064219e-01 1.526558914440092826e-02
1.027853035222799372e+04 1.440399516999379681e-01 1.509057132274204890e-02
1.027893035222799335e+04 1.482512904014000321e-01 1.502043014398006353e-02
1.027933035222799481e+04 1.473809125999036573e-01 1.506314610553852011e-02
1.027973035222799444e+04 1.482347932968823556e-01 1.802917853208014717e-02
1.028013035222799408e+04 1.522209708740907830e-01 1.848957111046202473e-02
1.028053035222799372e+04 1.536704480859079069e-01 1.912834778389025520e-02
1.028093035222799335e+04 1.394092030965628226e-01 2.018545311704131318e-02
1.028133035222799481e+04 1.326966583154436663e-01 1.754659622028194310e-02
1.028173035222799444e+04 1.371026938583645438e-01 1.777403768973308609e-02
1.028213035222799408e+04 1.390396949379683056e-01 1.728955408481103878e-02
1.028253035222799372e+04 1.384206903837072455e-01 1.959264894687567579e-02
1.028293035222799335e+04 1.508493527955589442e-01 1.876304448321082508e-02
1.028333035222799481e+04 1.509820241964943688e-01 1.834176928869086717e-02
1.028373035222799444e+04 1.435020403754579676e-01 1.553909758659316291e-02
1.028413035222799408e+04 1.410437941991974642e-01 1.532807026434301195e-02
1.028453035222799372e+04 1.444705966601327884e-01 1.509052498451659077e-02
1.028493035222799335e+04 1.433996218440384829e-01 1.490296632720725795e-02
1.028533035222799299e+04 1.377070483333154571e-01 1.482441493765553585e-02
1.028573035222799444e+04 1.561796567251839407e-01 1.720257880690139948e-02
1.028613035222799408e+04 1.484167258095595854e-01 1.713350781405946835e-02
1.028653035222799372e+04 1.394585771334669322e-01 1.478681692102374982e-02
1.028693035222799335e+04 1.407866558850466021e-01 1.488480678485938971e-02
1.028733035222799299e+04 1.459353689539001075e-01 1.530321899241419981e-02
1.028773035222799444e+04 1.173429752390147685e-01 3.262967834974150189e-02
1.028813035222799408e+04 1.444128125019250308e-01 1.578306275223430311e-02
1.028853035222799372e+04 1.458012725702145795e-01 1.594153772902885680e-02
1.028893035222799335e+04 1.357821060796563228e-01 1.566675242483857658e-02
1.028933035222799299e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.028973035222799263e+04 1.529509486410580710e-01 1.727201399353266512e-02
1.029013035222799408e+04 1.485115503937823878e-01 1.724828270548489639e-02
1.029053035222799372e+04 1.481428293205566127e-01 1.729883387463939173e-02
1.029093035222799335e+04 1.488310299657862046e-01 1.601784828155485702e-02
1.029133035222799299e+04 1.399082203616894005e-01 1.617113860934953420e-02
1.029173035222799263e+04 1.355012104127094053e-01 1.698297413921269830e-02
1.029213035222799408e+04 1.519904020580278847e-01 2.369941184788474514e-02
1.029253035222799372e+04 1.537302873359558397e-01 2.850175151554060551e-02
1.029293035222799335e+04 1.383545676454808193e-01 3.126528014979370468e-02
1.029333035222799299e+04 9.731256534928522939e-02 3.268816358035183528e-02
1.029373035222799263e+04 1.042269717956547104e-01 3.209446089834200322e-02
1.029413035222799408e+04 1.055837139466503372e-01 3.117372462280033202e-02
1.029453035222799372e+04 1.042813054342561219e-01 3.089300271025517339e-02
1.029493035222799335e+04 1.337778584809196925e-01 2.108205320997487420e-02
1.029533035222799299e+04 1.394514690246745903e-01 1.950391075428939067e-02
1.029573035222799263e+04 1.464303864960007917e-01 1.851577009386274134e-02
1.029613035222799408e+04 1.543539833126995331e-01 1.887722353421678739e-02
1.029653035222799372e+04 1.549145408876086427e-01 1.992772415070410974e-02
1.029693035222799335e+04 1.438538264141643042e-01 1.868467686172970571e-02
1.029733035222799299e+04 1.381792256656302897e-01 1.755957635845014492e-02
1.029773035222799263e+04 1.470881847793960306e-01 1.856853138855249497e-02
1.029813035222799226e+04 1.367382304103378077e-01 1.602682624158884711e-02
1.029853035222799372e+04 1.426797206562202547e-01 1.558600518828001658e-02
1.029893035222799335e+04 1.406421785283334391e-01 1.589581247113086224e-02
1.029933035222799299e+04 1.437591048216214917e-01 1.614730484095053611e-02
1.029973035222799263e+04 1.387175160111294991e-01 1.606920822682670474e-02
1.030013035222799226e+04 1.417603903419593081e-01 1.574198948719809227e-02
1.030053035222799372e+04 1.410520044109307425e-01 1.503899844999190619e-02
1.030093035222799335e+04 1.420551994324452671e-01 1.506846309927602733e-02
1.030133035222799299e+04 1.378439914335225502e-01 1.518463380266904528e-02
1.030173035222799263e+04 1.381619021533937453e-01 1.537130174064151554e-02
1.030213035222799226e+04 1.477632793547467849e-01 1.797946707010589229e-02
1.030253035222799190e+04 1.466451123397926881e-01 1.577901538846538526e-02
1.030293035222799335e+04 1.469251982779114507e-01 1.672037587233485972e-02
1.030333035222799299e+04 1.557703526926242088e-01 1.743658583131789744e-02
1.030373035222799263e+04 1.567729608774457717e-01 2.010047168490195282e-02
1.030413035222799226e+04 1.348919072970213573e-01 1.672795709590488983e-02
1.030453035222799190e+04 1.458718493838399854e-01 1.868966238915084968e-02
1.030493035222799335e+04 1.492288306948707233e-01 1.926700172690262378e-02
1.030533035222799299e+04 1.515664289729546643e-01 1.970490266871028143e-02
1.030573035222799263e+04 1.532222328676000611e-01 1.940933740546055275e-02
1.030613035222799226e+04 1.557402002679877939e-01 1.900662937029480928e-02
1.030653035222799190e+04 1.472896803493533302e-01 1.652833365047694236e-02
1.030693035222799335e+04 1.468489477479912597e-01 1.650999489700395728e-02
1.030733035222799299e+04 1.443332470630930842e-01 1.649823662660884066e-02
1.030773035222799263e+04 1.359460834877700974e-01 1.659626534198571993e-02
1.030813035222799226e+04 1.307292758523450893e-01 1.909328697483302431e-02
1.030853035222799190e+04 1.418469776742589117e-01 1.878905599068299639e-02
1.030893035222799335e+04 1.388922491891027844e-01 1.578358185766551638e-02
1.030933035222799299e+04 1.571083561064588741e-01 1.819667233396062359e-02
1.030973035222799263e+04 1.493877524090909403e-01 1.580145709663930559e-02
1.031013035222799226e+04 1.484334319434759131e-01 1.599166969759114112e-02
1.031053035222799190e+04 1.550111151307645430e-01 1.993020129852489386e-02
1.031093035222799153e+04 1.376783781107241977e-01 2.053665513879437271e-02
1.031133035222799299e+04 1.408592853451398341e-01 1.924030762737811984e-02
1.031173035222799263e+04 1.393448902572126114e-01 1.512624284261141275e-02
1.031213035222799226e+04 1.507641875188993619e-01 1.759070411142242898e-02
1.031253035222799190e+04 1.490977435104614002e-01 1.768109298486426201e-02
1.031293035222799153e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.031333035222799299e+04 1.316616000233981898e-01 1.588238032337877664e-02
1.031373035222799263e+04 1.423789057099579258e-01 1.547810986916150003e-02
1.031413035222799226e+04 1.192876809181426107e-01 2.976370099727635235e-02
1.031453035222799190e+04 1.207621553816389109e-01 3.026509580688641413e-02
1.031493035222799153e+04 1.146936586049949747e-01 3.190495328639732925e-02
1.031533035222799117e+04 1.393706367447529182e-01 1.634645100104260493e-02
1.031573035222799263e+04 1.465801232339576932e-01 1.560224292114750430e-02
1.031613035222799226e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.031653035222799190e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.031693035222799153e+04 1.402118080733511518e-01 1.583224979607696786e-02
1.031733035222799117e+04 1.403994768185728159e-01 1.634394017887672024e-02
1.031773035222799263e+04 1.484883185164138641e-01 1.692114525460203245e-02
1.031813035222799226e+04 1.516610945065509641e-01 1.840946104310353659e-02
1.031853035222799190e+04 1.542411130562984789e-01 1.779770169736247937e-02
1.031893035222799153e+04 1.563549292740498142e-01 1.779089048411136922e-02
1.031933035222799117e+04 1.517730099017830236e-01 1.782412348825330312e-02
1.031973035222799263e+04 1.465681281732500729e-01 1.783563911173878871e-02
1.032013035222799226e+04 1.431787070857043487e-01 1.774655593980967519e-02
1.032053035222799190e+04 1.472626583687066670e-01 1.775333111568874397e-02
1.032093035222799153e+04 1.455418864718585892e-01 1.777743648735604504e-02
1.032133035222799117e+04 1.467388338870118936e-01 1.772094178154092273e-02
1.032173035222799263e+04 1.459160737365441107e-01 1.773418110873403036e-02
1.032213035222799226e+04 1.395121699883301314e-01 1.781411221610237211e-02
1.032253035222799190e+04 1.512199445152955790e-01 1.777775228160841103e-02
1.032293035222799153e+04 1.487240818504251549e-01 1.637137933380904131e-02
1.032333035222799117e+04 1.500311892267973679e-01 1.632299709857593095e-02
1.032373035222799081e+04 1.465444577595176601e-01 1.622327554403802177e-02
1.032413035222799226e+04 1.481436164229815167e-01 1.603582449135003071e-02
1.032453035222799190e+04 1.506822144095862903e-01 1.584670332171833965e-02
1.032493035222799153e+04 1.577900812991080981e-01 1.788227539417010931e-02
1.032533035222799117e+04 1.594102748068080555e-01 1.787179115933686113e-02
1.032573035222799081e+04 1.609927547594156849e-01 1.792477119725062115e-02
1.032613035222799226e+04 1.507854465318573811e-01 1.812475804408534771e-02
1.032653035222799190e+04 1.456843213308239571e-01 1.571851038860479222e-02
1.032693035222799153e+04 1.585992843131099617e-01 1.915584610266982124e-02
1.032733035222799117e+04 1.399594290958464937e-01 1.631424028492367215e-02
1.032773035222799081e+04 1.341634017458680772e-01 1.948777076848287257e-02
1.032813035222799044e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.032853035222799190e+04 1.569432087097474837e-01 1.988937373318737725e-02
1.032893035222799153e+04 1.507482907085170853e-01 2.016515723320355322e-02
1.032933035222799117e+04 1.440471992342465257e-01 2.009360412588124742e-02
1.032973035222799081e+04 1.570743582641883629e-01 1.979743876144852283e-02
1.033013035222799044e+04 1.563014342291353942e-01 2.056386095256717769e-02
1.033053035222799190e+04 1.041382179789787366e-01 4.899196504743220937e-02
1.033093035222799153e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.033133035222799117e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.033173035222799081e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.033213035222799044e+04 1.197988653547463478e-01 3.637962377493982047e-02
1.033253035222799190e+04 1.176886343274037294e-01 3.564419546136166767e-02
1.033293035222799153e+04 1.114359078623493454e-01 3.631540999762512822e-02
1.033333035222799117e+04 1.083761270832945822e-01 3.597702903764594257e-02
1.033373035222799081e+04 1.117567263895493657e-01 3.398462077911305890e-02
1.033413035222799044e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.033453035222799190e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.033493035222799153e+04 1.507033953571232099e-01 1.857931512928379797e-02
1.033533035222799117e+04 1.427783736700844464e-01 1.843929571136250153e-02
1.033573035222799081e+04 1.331985042482508874e-01 1.614022760193377024e-02
1.033613035222799044e+04 1.479908736032927996e-01 1.863943209063127771e-02
1.033653035222799008e+04 1.426576860402174463e-01 1.661127222785865193e-02
1.033693035222799153e+04 1.329615467641671045e-01 1.657378983555110250e-02
1.033733035222799117e+04 1.362119227706242719e-01 1.637211755195589272e-02
1.033773035222799081e+04 1.492835917986914396e-01 1.853953965376197929e-02
1.033813035222799044e+04 1.493786617598602262e-01 1.843647882258666118e-02
1.033853035222799008e+04 1.454780537553364006e-01 1.839605588859993118e-02
1.033893035222799153e+04 1.431405022024031248e-01 1.833717317197593871e-02
1.033933035222799117e+04 1.492994429578147209e-01 1.834010244468152473e-02
1.033973035222799081e+04 1.532326654132543098e-01 1.835900748621985268e-02
1.034013035222799044e+04 1.497617663394894549e-01 1.719403264999458045e-02
1.034053035222799008e+04 1.486320338420548670e-01 1.850355442957100569e-02
1.034093035222798972e+04 1.543516258306180944e-01 1.884547667160674581e-02
1.034133035222799117e+04 1.390246011988307273e-01 1.964922974846685169e-02
1.034173035222799081e+04 1.367578278964583782e-01 1.720857967143710893e-02
1.034213035222799044e+04 1.403078698810624192e-01 1.752460608919825802e-02
1.034253035222799008e+04 1.475418539570796106e-01 1.767593801631923631e-02
1.034293035222798972e+04 1.550225446324595135e-01 1.780560123293782257e-02
1.034333035222799117e+04 1.493352169189353651e-01 1.757996761047373249e-02
1.034373035222799081e+04 1.374554015856715994e-01 1.786543113060942364e-02
1.034413035222799044e+04 1.303333289258542527e-01 1.945725025279462089e-02
1.034453035222799008e+04 1.281766246875299109e-01 2.037109022496902400e-02
1.034493035222798972e+04 1.213435075326882856e-01 3.085715816998729766e-02
1.034533035222799117e+04 1.443590015936531135e-01 1.852247805052863530e-02
1.034573035222799081e+04 1.408327833848468102e-01 1.792898513705128843e-02
1.034613035222799044e+04 1.595076252412020168e-01 2.080422242861060603e-02
1.034653035222799008e+04 1.610476547162088268e-01 2.035205049062880842e-02
1.034693035222798972e+04 1.402510697690338981e-01 1.834571994453763899e-02
1.034733035222799117e+04 1.624940506060427448e-01 2.262011318663495821e-02
1.034773035222799081e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.034813035222799044e+04 1.270808112633139975e-01 3.599064740400676615e-02
1.034853035222799008e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.034893035222798972e+04 1.373146037917424289e-01 1.756182741150726437e-02
1.034933035222798935e+04 1.475108905212058341e-01 2.066325728724326474e-02
1.034973035222799081e+04 1.419421651136411056e-01 1.734223700098160015e-02
1.035013035222799044e+04 1.338588942281134231e-01 1.761573580903124867e-02
1.035053035222799008e+04 1.140971481875666660e-01 3.156439337245801197e-02
1.035093035222798972e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.035133035222798935e+04 1.187016155899565106e-01 3.472697031999745498e-02
1.035173035222799081e+04 1.652800047077027934e-01 2.238970186088565587e-02
1.035213035222799044e+04 1.487713175464962234e-01 2.338225345497646143e-02
1.035253035222799008e+04 1.493688353468595742e-01 2.463426999701352760e-02
1.035293035222798972e+04 1.548267344685891611e-01 2.494623413304560000e-02
1.035333035222798935e+04 1.522162333099412179e-01 2.469374055587761699e-02
1.035373035222798899e+04 1.570788445399307898e-01 2.387356927420918040e-02
1.035413035222799044e+04 1.563756155617299637e-01 2.373986728253119072e-02
1.035453035222799008e+04 1.628273453921451064e-01 2.403571465567832730e-02
1.035493035222798972e+04 1.578219138674569755e-01 2.391250184397697431e-02
1.035533035222798935e+04 1.356020959362709000e-01 2.038323387248783605e-02
1.035573035222798899e+04 1.455015757296699574e-01 2.227237748500677725e-02
1.035613035222799044e+04 1.444286726412576105e-01 2.136153530346816473e-02
1.035653035222799008e+04 1.441935363881614585e-01 1.772940443267840421e-02
1.035693035222798972e+04 1.572585460043808003e-01 2.110537906816899179e-02
1.035733035222798935e+04 1.574572928907153335e-01 2.017651409736187160e-02
1.035773035222798899e+04 1.505056899797020953e-01 1.954067532713033017e-02
1.035813035222799044e+04 1.425665007567243625e-01 1.688736343194112768e-02
1.035853035222799008e+04 1.483611704118785457e-01 1.674661331419142682e-02
1.035893035222798972e+04 1.528768041532226896e-01 1.669986499939576235e-02
1.035933035222798935e+04 1.559257239702352138e-01 1.977633343328237189e-02
1.035973035222798899e+04 1.479845211068991639e-01 1.994604184819960199e-02
1.036013035222799044e+04 1.505388624119354812e-01 2.011327495694040582e-02
1.036053035222799008e+04 1.474912858495825152e-01 1.719760595294781910e-02
1.036093035222798972e+04 1.388392280472005302e-01 1.739496302754218668e-02
1.036133035222798935e+04 1.361198213826356473e-01 1.752870744849394438e-02
1.036173035222798899e+04 1.533263559065786708e-01 2.007002006584822362e-02
1.036213035222798862e+04 1.482247696732233722e-01 1.734090733648543589e-02
1.036253035222799008e+04 1.464694629792020197e-01 1.746699337584256204e-02
1.036293035222798972e+04 1.593070214946076257e-01 2.066742778756094565e-02
1.036333035222798935e+04 1.505022862187596622e-01 2.058742959792927291e-02
1.036373035222798899e+04 1.385188160665588308e-01 1.706002680053873150e-02
1.036413035222798862e+04 1.381986956760178076e-01 1.695599778356476905e-02
1.036453035222799008e+04 1.502491150929013974e-01 2.051886193886452367e-02
1.036493035222798972e+04 1.526102148599413899e-01 2.093535163692483714e-02
1.036533035222798935e+04 1.365149980600247059e-01 1.823138427137962689e-02
1.036573035222798899e+04 1.366239292817100492e-01 1.947893248305962097e-02
1.036613035222798862e+04 1.176671896744091311e-01 4.344771417920026413e-02
1.036653035222798826e+04 1.250012252312846517e-01 4.450431010750606486e-02
1.036693035222798972e+04 1.390025575398511071e-01 2.157178520759471876e-02
1.036733035222798935e+04 1.345462614549814417e-01 2.087712427784906705e-02
1.036773035222798899e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.036813035222798862e+04 1.435558688859421006e-01 2.041567080333774736e-02
1.036853035222798826e+04 1.424317168953550816e-01 2.025976263376884010e-02
1.036893035222798972e+04 1.403418830726473054e-01 1.744744091642779285e-02
1.036933035222798935e+04 1.544620959898739820e-01 1.948454241656091476e-02
1.036973035222798899e+04 1.513048028548246160e-01 1.938181691762292519e-02
1.037013035222798862e+04 1.554087730219829988e-01 2.015366659713627162e-02
1.037053035222798826e+04 1.645538741270446692e-01 1.958357464494210956e-02
1.037093035222798972e+04 1.456486120731252942e-01 1.716958829121409402e-02
1.037133035222798935e+04 1.395046722663623728e-01 1.779879248449209653e-02
1.037173035222798899e+04 1.482251346631326405e-01 1.812232822220289155e-02
1.037213035222798862e+04 1.579207717999054905e-01 2.044864153759658187e-02
1.037253035222798826e+04 1.423503370368666143e-01 1.774780231907858302e-02
1.037293035222798972e+04 1.534217419208027955e-01 1.991812724387895944e-02
1.037333035222798935e+04 1.496638512708361179e-01 1.696656648816233584e-02
1.037373035222798899e+04 1.446290179170800771e-01 1.698886598742552559e-02
1.037413035222798862e+04 1.500317410420159980e-01 2.014929355253440232e-02
1.037453035222798826e+04 1.580313753536462529e-01 2.058054258251031804e-02
1.037493035222798790e+04 1.465854396562100426e-01 2.188242324929325772e-02
1.037533035222798935e+04 1.548604903608376271e-01 2.343473374045980384e-02
1.037573035222798899e+04 1.501464925412387130e-01 2.406884914618278096e-02
1.037613035222798862e+04 1.565555930406120622e-01 2.546789255227807289e-02
1.037653035222798826e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.037693035222798790e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.037733035222798935e+04 1.334879838953230979e-01 2.950837981530962661e-02
1.037773035222798899e+04 1.454486930920084742e-01 3.732268081798121445e-02
1.037813035222798862e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.037853035222798826e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.037893035222798790e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.037933035222798753e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.037973035222798899e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.038013035222798862e+04 1.596344162553577084e-01 2.229368328274281344e-02
1.038053035222798826e+04 1.617596633294196840e-01 2.152892414039100921e-02
1.038093035222798790e+04 1.566452783605373489e-01 2.099406058695440017e-02
1.038133035222798753e+04 1.508874988737692602e-01 2.122495489854305320e-02
1.038173035222798899e+04 1.374402076085282087e-01 1.883427408039577144e-02
1.038213035222798862e+04 1.503981999539976688e-01 2.220347695631905149e-02
1.038253035222798826e+04 1.456645012490205005e-01 2.162924623894947260e-02
1.038293035222798790e+04 1.527701382127621965e-01 2.042111423966261330e-02
1.038333035222798753e+04 1.451738634689582474e-01 1.990621967527989380e-02
1.038373035222798899e+04 1.541301591484697531e-01 2.010926872617033873e-02
1.038413035222798862e+04 1.527910368889194015e-01 2.053522979124671605e-02
1.038453035222798826e+04 1.405259212251673551e-01 1.733094998816541235e-02
1.038493035222798790e+04 1.310328773776129885e-01 1.716756790689483517e-02
1.038533035222798753e+04 1.378185400140400640e-01 1.703242166141517855e-02
1.038573035222798899e+04 1.405141596967296735e-01 1.701027280689249715e-02
1.038613035222798862e+04 1.442363786891156241e-01 1.703533104452973138e-02
1.038653035222798826e+04 1.438516626252152319e-01 1.688364471664094771e-02
1.038693035222798790e+04 1.445432997834547872e-01 1.670147972969491731e-02
1.038733035222798753e+04 1.434802726760790181e-01 1.949571621303204660e-02
1.038773035222798717e+04 1.428248293371038313e-01 1.996274415700218657e-02
1.038813035222798862e+04 1.331443668424499571e-01 1.751560821316334310e-02
1.038853035222798826e+04 1.237696759954718118e-01 1.788313587663545659e-02
1.038893035222798790e+04 1.154330012532149008e-01 1.799048334456920459e-02
1.038933035222798753e+04 1.118311631403237222e-01 3.382875166609854850e-02
1.038973035222798717e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.039013035222798862e+04 1.454445744650418038e-01 1.747024790391981872e-02
1.039053035222798826e+04 1.375445681076479798e-01 1.726675878252016336e-02
1.039093035222798790e+04 1.435691119131815019e-01 1.680248722694268129e-02
1.039133035222798753e+04 1.561779314295722310e-01 1.922011718586348963e-02
1.039173035222798717e+04 1.403251174972729443e-01 1.718387127726343083e-02
1.039213035222798680e+04 1.460823158012033995e-01 2.028191038741741781e-02
1.039253035222798826e+04 1.341876313046085345e-01 1.866781707134552298e-02
1.039293035222798790e+04 1.321828817134655665e-01 1.797985298614396960e-02
1.039333035222798753e+04 1.394755499792003639e-01 1.747891620261902978e-02
1.039373035222798717e+04 1.409974016422649579e-01 1.723004178051218763e-02
1.039413035222798680e+04 1.476686175499849762e-01 1.930148554104271774e-02
1.039453035222798826e+04 1.567054392488111680e-01 1.934358454695445442e-02
1.039493035222798790e+04 1.437963784291171054e-01 1.675980982575019443e-02
1.039533035222798753e+04 1.493534481417350956e-01 1.674723616252816669e-02
1.039573035222798717e+04 1.525598122819787072e-01 1.672468970473373062e-02
1.039613035222798680e+04 1.419166658380308921e-01 1.674244077561869160e-02
1.039653035222798826e+04 1.368444325741477174e-01 1.665679014531078542e-02
1.039693035222798790e+04 1.353076527812232255e-01 1.652481188706546311e-02
1.039733035222798753e+04 1.260411345085806212e-01 1.653876095798505544e-02
1.039773035222798717e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.039813035222798680e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.039853035222798826e+04 1.401605799880199787e-01 1.927304909135315117e-02
1.039893035222798790e+04 1.413369886794070551e-01 1.678356493800637825e-02
1.039933035222798753e+04 1.426678310040040698e-01 1.674493940446032322e-02
1.039973035222798717e+04 1.450993824472359695e-01 1.679870864074220135e-02
1.040013035222798680e+04 1.384750587254746090e-01 1.936493492694553106e-02
1.040053035222798644e+04 1.390652070316440447e-01 1.944682118708841723e-02
1.040093035222798790e+04 1.368404514297971442e-01 1.757810958393457232e-02
1.040133035222798753e+04 1.344362350864632405e-01 1.789449695176631785e-02
1.040173035222798717e+04 1.354274186828138271e-01 2.087796354827370360e-02
1.040213035222798680e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.040253035222798644e+04 1.585159355775629109e-01 1.944371491701131494e-02
1.040293035222798790e+04 1.500130841942033388e-01 1.950985648987540316e-02
1.040333035222798753e+04 1.503610161485282037e-01 1.680364488419019281e-02
1.040373035222798717e+04 1.417785957913009487e-01 1.675733032859974894e-02
1.040413035222798680e+04 1.405891701182983289e-01 1.684092289325551592e-02
1.040453035222798644e+04 1.366154445567204223e-01 1.725375539331948024e-02
1.040493035222798608e+04 1.387683217326716734e-01 2.022035233681458710e-02
1.040533035222798753e+04 1.513193674462863514e-01 2.036368289055645597e-02
1.040573035222798717e+04 1.519683332106577245e-01 2.022626151650961865e-02
1.040613035222798680e+04 1.353672145565205098e-01 1.753829443578145547e-02
1.040653035222798644e+04 1.396019278648727158e-01 1.743515162687266432e-02
1.040693035222798608e+04 1.473722844919637398e-01 1.972388442674096604e-02
1.040733035222798753e+04 1.500388494786257798e-01 2.193689556016887796e-02
1.040773035222798717e+04 1.580297325220413607e-01 2.237717632459939113e-02
1.040813035222798680e+04 1.517911172682375742e-01 2.220688643406417209e-02
1.040853035222798644e+04 1.379990742308807583e-01 2.107951933614312864e-02
1.040893035222798608e+04 1.404791833382492416e-01 2.100026186125808145e-02
1.040933035222798753e+04 1.527868577120004567e-01 2.114503002249436270e-02
1.040973035222798717e+04 1.485205723640690700e-01 2.175002484260576963e-02
1.041013035222798680e+04 1.457821189749042290e-01 2.256038859962451043e-02
1.041053035222798644e+04 1.398839401765146762e-01 2.723228073579958206e-02
1.041093035222798608e+04 1.437735016460625348e-01 3.528816840738750737e-02
1.041133035222798753e+04 1.473898777110535518e-01 4.194733844953535407e-02
1.041173035222798717e+04 1.387802030469797998e-01 4.556305924236290356e-02
1.041213035222798680e+04 9.795999490461766712e-02 3.357249945050271023e-02
1.041253035222798644e+04 1.178356981270894527e-01 2.739329585405371817e-02
1.041293035222798608e+04 1.225040745193729935e-01 2.739634334341306890e-02
1.041333035222798571e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.041373035222798717e+04 0.000000000000000000e+00 0.000000000000000000e+00
1.041413035222798680e+04 1.428976372955936824e-01 2.664412034130755544e-02
1.041453035222798644e+04 1.461533984897298855e-01 2.135341342807598949e-02
1.041493035222798608e+04 1.492332198516930497e-01 2.002818833475677671e-02
1.041533035222798571e+04 1.497489319298508370e-01 1.991536542840156160e-02
1.041573035222798717e+04 1.343178207517894684e-01 1.732745858615902454e-02
1.041613035222798680e+04 1.406969105298750689e-01 1.733107411681874058e-02
1.041653035222798644e+04 1.457426807824362958e-01 1.763037595572462812e-02
1.041693035222798608e+04 1.558734171757028275e-01 1.990822964566010475e-02
1.041733035222798571e+04 1.431519402268209562e-01 1.988082523985598357e-02
1.041773035222798535e+04 1.484418027469467105e-01 1.992409636097976222e-02
1.041813035222798680e+04 1.500077484283262319e-01 1.997232464139664376e-02
1.041853035222798644e+04 1.467096577255923018e-01 2.003018942244546088e-02
1.041893035222798608e+04 1.537486068387277360e-01 2.038538571677984967e-02
1.041933035222798571e+04 1.515495882327644317e-01 2.037530748839885136e-02
1.041973035222798535e+04 1.553782195454883885e-01 1.986858809901347403e-02
1.042013035222798680e+04 1.411400766053023947e-01 1.804386272698378646e-02
1.042053035222798644e+04 1.529836925429342021e-01 1.884629085899946349e-02
1.042093035222798608e+04 1.502722830415980926e-01 1.988761887776993934e-02
1.042133035222798571e+04 1.449176728188603380e-01 2.005693011089007896e-02
1.042173035222798535e+04 1.419309562465923269e-01 2.036850172292514749e-02
1.042213035222798680e+04 1.458394686237714510e-01 2.078996190865565336e-02
1.042253035222798644e+04 1.456877549757336632e-01 2.105738483628959504e-02
